Theta 186.400009| s'x 12.557978 | s'y -6.057977 | t'xy 5.351576 
Theta 186.500000| s'x 12.563066 | s'y -6.063066 | t'xy 5.378616 
Theta 186.600006| s'x 12.568044 | s'y -6.068044 | t'xy 5.405597 
Theta 186.699997| s'x 12.572906 | s'y -6.072906 | t'xy 5.432509 
Theta 186.800003| s'x 12.577657 | s'y -6.077656 | t'xy 5.459358 
Theta 186.900009| s'x 12.582293 | s'y -6.082293 | t'xy 5.486141 
Theta 187.000000| s'x 12.586815 | s'y -6.086814 | t'xy 5.512853 
Theta 187.100006| s'x 12.591223 | s'y -6.091223 | t'xy 5.539498 
Theta 187.199997| s'x 12.595517 | s'y -6.095517 | t'xy 5.566076 
Theta 187.300003| s'x 12.599698 | s'y -6.099698 | t'xy 5.592589 
Theta 187.400009| s'x 12.603765 | s'y -6.103765 | t'xy 5.619035 
Theta 187.500000| s'x 12.607718 | s'y -6.107718 | t'xy 5.645408 
Theta 187.600006| s'x 12.611557 | s'y -6.111557 | t'xy 5.671716 
Theta 187.699997| s'x 12.615281 | s'y -6.115281 | t'xy 5.697948 
Theta 187.800003| s'x 12.618892 | s'y -6.118892 | t'xy 5.724117 
Theta 187.900009| s'x 12.622389 | s'y -6.122388 | t'xy 5.750217 
Theta 188.000000| s'x 12.625771 | s'y -6.125771 | t'xy 5.776243 
Theta 188.100006| s'x 12.629039 | s'y -6.129039 | t'xy 5.802202 
Theta 188.199997| s'x 12.632193 | s'y -6.132193 | t'xy 5.828087 
Theta 188.300003| s'x 12.635232 | s'y -6.135231 | t'xy 5.853901 
Theta 188.400009| s'x 12.638157 | s'y -6.138157 | t'xy 5.879647 
Theta 188.500000| s'x 12.640967 | s'y -6.140967 | t'xy 5.905319 
Theta 188.600006| s'x 12.643664 | s'y -6.143664 | t'xy 5.930921 
Theta 188.699997| s'x 12.646246 | s'y -6.146245 | t'xy 5.956448 
Theta 188.800003| s'x 12.648713 | s'y -6.148713 | t'xy 5.981905 
Theta 188.900009| s'x 12.651066 | s'y -6.151066 | t'xy 6.007290 
Theta 189.000000| s'x 12.653304 | s'y -6.153304 | t'xy 6.032595 
Theta 189.100006| s'x 12.655428 | s'y -6.155428 | t'xy 6.057833 
Theta 189.199997| s'x 12.657436 | s'y -6.157437 | t'xy 6.082994 
Theta 189.300003| s'x 12.659331 | s'y -6.159331 | t'xy 6.108085 
Theta 189.400009| s'x 12.661111 | s'y -6.161111 | t'xy 6.133100 
Theta 189.500000| s'x 12.662776 | s'y -6.162776 | t'xy 6.158038 
Theta 189.600006| s'x 12.664327 | s'y -6.164327 | t'xy 6.182900 
Theta 189.699997| s'x 12.665762 | s'y -6.165762 | t'xy 6.207688 
Theta 189.800003| s'x 12.667083 | s'y -6.167083 | t'xy 6.232403 
Theta 189.900009| s'x 12.668289 | s'y -6.168290 | t'xy 6.257042 
Theta 190.000000| s'x 12.669381 | s'y -6.169381 | t'xy 6.281601 
Theta 190.100006| s'x 12.670358 | s'y -6.170358 | t'xy 6.306087 
Theta 190.199997| s'x 12.671220 | s'y -6.171219 | t'xy 6.330490 
Theta 190.300003| s'x 12.671967 | s'y -6.171967 | t'xy 6.354823 
Theta 190.400009| s'x 12.672599 | s'y -6.172599 | t'xy 6.379077 
Theta 190.500000| s'x 12.673117 | s'y -6.173117 | t'xy 6.403251 
Theta 190.600006| s'x 12.673519 | s'y -6.173519 | t'xy 6.427350 
Theta 190.699997| s'x 12.673807 | s'y -6.173807 | t'xy 6.451368 
Theta 190.800003| s'x 12.673980 | s'y -6.173980 | t'xy 6.475310 
Theta 190.900009| s'x 12.674038 | s'y -6.174038 | t'xy 6.499170 
Theta 191.000000| s'x 12.673982 | s'y -6.173982 | t'xy 6.522951 
Theta 191.100006| s'x 12.673810 | s'y -6.173810 | t'xy 6.546655 
Theta 191.199997| s'x 12.673524 | s'y -6.173524 | t'xy 6.570277 
Theta 191.300003| s'x 12.673123 | s'y -6.173123 | t'xy 6.593822 
Theta 191.400009| s'x 12.672607 | s'y -6.172607 | t'xy 6.617286 
Theta 191.500000| s'x 12.671976 | s'y -6.171977 | t'xy 6.640663 
Theta 191.600006| s'x 12.671231 | s'y -6.171231 | t'xy 6.663966 
Theta 191.699997| s'x 12.670371 | s'y -6.170371 | t'xy 6.687184 
Theta 191.800003| s'x 12.669395 | s'y -6.169395 | t'xy 6.710324 
Theta 191.900009| s'x 12.668305 | s'y -6.168305 | t'xy 6.733383 
Theta 192.000000| s'x 12.667101 | s'y -6.167101 | t'xy 6.756356 
Theta 192.100006| s'x 12.665782 | s'y -6.165781 | t'xy 6.779247 
Theta 192.199997| s'x 12.664348 | s'y -6.164348 | t'xy 6.802055 
Theta 192.300003| s'x 12.662799 | s'y -6.162799 | t'xy 6.824783 
Theta 192.400009| s'x 12.661135 | s'y -6.161135 | t'xy 6.847429 
Theta 192.500000| s'x 12.659357 | s'y -6.159357 | t'xy 6.869987 
Theta 192.600006| s'x 12.657464 | s'y -6.157464 | t'xy 6.892466 
Theta 192.699997| s'x 12.655457 | s'y -6.155457 | t'xy 6.914854 
Theta 192.800003| s'x 12.653335 | s'y -6.153335 | t'xy 6.937164 
Theta 192.900009| s'x 12.651098 | s'y -6.151098 | t'xy 6.959389 
Theta 193.000000| s'x 12.648746 | s'y -6.148747 | t'xy 6.981527 
Theta 193.100006| s'x 12.646281 | s'y -6.146281 | t'xy 7.003582 
Theta 193.199997| s'x 12.643701 | s'y -6.143701 | t'xy 7.025549 
Theta 193.300003| s'x 12.641006 | s'y -6.141006 | t'xy 7.047434 
Theta 193.400009| s'x 12.638197 | s'y -6.138197 | t'xy 7.069230 
Theta 193.500000| s'x 12.635274 | s'y -6.135274 | t'xy 7.090939 
Theta 193.600006| s'x 12.632236 | s'y -6.132236 | t'xy 7.112565 
Theta 193.699997| s'x 12.629084 | s'y -6.129084 | t'xy 7.134102 
Theta 193.800003| s'x 12.625817 | s'y -6.125817 | t'xy 7.155554 
Theta 193.900009| s'x 12.622437 | s'y -6.122437 | t'xy 7.176919 
Theta 194.000000| s'x 12.618942 | s'y -6.118942 | t'xy 7.198192 
Theta 194.100006| s'x 12.615333 | s'y -6.115333 | t'xy 7.219382 
Theta 194.199997| s'x 12.611609 | s'y -6.111610 | t'xy 7.240481 
Theta 194.300003| s'x 12.607773 | s'y -6.107772 | t'xy 7.261495 
Theta 194.400009| s'x 12.603821 | s'y -6.103821 | t'xy 7.282420 
Theta 194.500000| s'x 12.599756 | s'y -6.099756 | t'xy 7.303254 
Theta 194.600006| s'x 12.595576 | s'y -6.095576 | t'xy 7.324002 
Theta 194.699997| s'x 12.591285 | s'y -6.091284 | t'xy 7.344655 
Theta 194.800003| s'x 12.586877 | s'y -6.086877 | t'xy 7.365224 
Theta 194.900009| s'x 12.582356 | s'y -6.082356 | t'xy 7.385703 
Theta 195.000000| s'x 12.577723 | s'y -6.077722 | t'xy 7.406089 
Theta 195.100006| s'x 12.572974 | s'y -6.072974 | t'xy 7.426388 
Theta 195.199997| s'x 12.568112 | s'y -6.068112 | t'xy 7.446594 
Theta 195.300003| s'x 12.563138 | s'y -6.063138 | t'xy 7.466709 
Theta 195.400009| s'x 12.558049 | s'y -6.058049 | t'xy 7.486736 
Theta 195.500000| s'x 12.552847 | s'y -6.052847 | t'xy 7.506669 
Theta 195.600006| s'x 12.547531 | s'y -6.047532 | t'xy 7.526513 
Theta 195.699997| s'x 12.542103 | s'y -6.042103 | t'xy 7.546262 
Theta 195.800003| s'x 12.536561 | s'y -6.036561 | t'xy 7.565923 
Theta 195.900009| s'x 12.530907 | s'y -6.030906 | t'xy 7.585488 
Theta 196.000000| s'x 12.525139 | s'y -6.025138 | t'xy 7.604961 
Theta 196.100006| s'x 12.519257 | s'y -6.019257 | t'xy 7.624344 
Theta 196.199997| s'x 12.513264 | s'y -6.013263 | t'xy 7.643632 
Theta 196.300003| s'x 12.507155 | s'y -6.007156 | t'xy 7.662829 
Theta 196.400009| s'x 12.500936 | s'y -6.000936 | t'xy 7.681932 
Theta 196.500000| s'x 12.494604 | s'y -5.994605 | t'xy 7.700937 
Theta 196.600006| s'x 12.488159 | s'y -5.988159 | t'xy 7.719853 
Theta 196.699997| s'x 12.481602 | s'y -5.981602 | t'xy 7.738673 
Theta 196.800003| s'x 12.474931 | s'y -5.974931 | t'xy 7.757401 
Theta 196.900009| s'x 12.468148 | s'y -5.968148 | t'xy 7.776034 
Theta 197.000000| s'x 12.461253 | s'y -5.961254 | t'xy 7.794570 
Theta 197.100006| s'x 12.454246 | s'y -5.954246 | t'xy 7.813014 
Theta 197.199997| s'x 12.447128 | s'y -5.947128 | t'xy 7.831357 
Theta 197.300003| s'x 12.439897 | s'y -5.939896 | t'xy 7.849610 
Theta 197.400009| s'x 12.432552 | s'y -5.932552 | t'xy 7.867767 
Theta 197.500000| s'x 12.425097 | s'y -5.925098 | t'xy 7.885826 
Theta 197.600006| s'x 12.417530 | s'y -5.917530 | t'xy 7.903791 
Theta 197.699997| s'x 12.409852 | s'y -5.909852 | t'xy 7.921658 
Theta 197.800003| s'x 12.402062 | s'y -5.902062 | t'xy 7.939428 
Theta 197.900009| s'x 12.394160 | s'y -5.894160 | t'xy 7.957104 
Theta 198.000000| s'x 12.386147 | s'y -5.886147 | t'xy 7.974680 
Theta 198.100006| s'x 12.378022 | s'y -5.878022 | t'xy 7.992162 
Theta 198.199997| s'x 12.369787 | s'y -5.869787 | t'xy 8.009543 
Theta 198.300003| s'x 12.361440 | s'y -5.861439 | t'xy 8.026830 
Theta 198.400009| s'x 12.352981 | s'y -5.852981 | t'xy 8.044019 
Theta 198.500000| s'x 12.344414 | s'y -5.844414 | t'xy 8.061105 
Theta 198.600006| s'x 12.335733 | s'y -5.835733 | t'xy 8.078097 
Theta 198.699997| s'x 12.326943 | s'y -5.826943 | t'xy 8.094990 
Theta 198.800003| s'x 12.318042 | s'y -5.818042 | t'xy 8.111785 
Theta 198.900009| s'x 12.309030 | s'y -5.809030 | t'xy 8.128481 
Theta 199.000000| s'x 12.299909 | s'y -5.799909 | t'xy 8.145077 
Theta 199.100006| s'x 12.290677 | s'y -5.790677 | t'xy 8.161572 
Theta 199.199997| s'x 12.281336 | s'y -5.781335 | t'xy 8.177969 
Theta 199.300003| s'x 12.271882 | s'y -5.771883 | t'xy 8.194268 
Theta 199.400009| s'x 12.262320 | s'y -5.762320 | t'xy 8.210468 
Theta 199.500000| s'x 12.252648 | s'y -5.752648 | t'xy 8.226565 
Theta 199.600006| s'x 12.242866 | s'y -5.742866 | t'xy 8.242564 
Theta 199.699997| s'x 12.232976 | s'y -5.732976 | t'xy 8.258458 
Theta 199.800003| s'x 12.222975 | s'y -5.722975 | t'xy 8.274256 
Theta 199.900009| s'x 12.212864 | s'y -5.712864 | t'xy 8.289953 
Theta 200.000000| s'x 12.202645 | s'y -5.702645 | t'xy 8.305548 
Theta 200.100006| s'x 12.192316 | s'y -5.692316 | t'xy 8.321042 
Theta 200.199997| s'x 12.181880 | s'y -5.681880 | t'xy 8.336433 
Theta 200.300003| s'x 12.171334 | s'y -5.671334 | t'xy 8.351724 
Theta 200.400009| s'x 12.160679 | s'y -5.660678 | t'xy 8.366914 
Theta 200.500000| s'x 12.149916 | s'y -5.649916 | t'xy 8.382000 
Theta 200.600006| s'x 12.139043 | s'y -5.639043 | t'xy 8.396986 
Theta 200.699997| s'x 12.128063 | s'y -5.628063 | t'xy 8.411867 
Theta 200.800003| s'x 12.116974 | s'y -5.616974 | t'xy 8.426649 
Theta 200.900009| s'x 12.105777 | s'y -5.605777 | t'xy 8.441327 
Theta 201.000000| s'x 12.094475 | s'y -5.594475 | t'xy 8.455899 
Theta 201.100006| s'x 12.083062 | s'y -5.583062 | t'xy 8.470371 
Theta 201.199997| s'x 12.071543 | s'y -5.571543 | t'xy 8.484739 
Theta 201.300003| s'x 12.059915 | s'y -5.559915 | t'xy 8.499005 
Theta 201.400009| s'x 12.048180 | s'y -5.548180 | t'xy 8.513167 
Theta 201.500000| s'x 12.036339 | s'y -5.536338 | t'xy 8.527225 
Theta 201.600006| s'x 12.024390 | s'y -5.524390 | t'xy 8.541178 
Theta 201.699997| s'x 12.012336 | s'y -5.512335 | t'xy 8.555026 
Theta 201.800003| s'x 12.000172 | s'y -5.500172 | t'xy 8.568772 
Theta 201.900009| s'x 11.987902 | s'y -5.487902 | t'xy 8.582415 
Theta 202.000000| s'x 11.975527 | s'y -5.475527 | t'xy 8.595950 
Theta 202.100006| s'x 11.963044 | s'y -5.463044 | t'xy 8.609384 
Theta 202.199997| s'x 11.950459 | s'y -5.450459 | t'xy 8.622707 
Theta 202.300003| s'x 11.937764 | s'y -5.437764 | t'xy 8.635930 
Theta 202.400009| s'x 11.924963 | s'y -5.424963 | t'xy 8.649048 
Theta 202.500000| s'x 11.912058 | s'y -5.412058 | t'xy 8.662058 
Theta 202.600006| s'x 11.899046 | s'y -5.399046 | t'xy 8.674965 
Theta 202.699997| s'x 11.885930 | s'y -5.385930 | t'xy 8.687764 
Theta 202.800003| s'x 11.872707 | s'y -5.372707 | t'xy 8.700459 
Theta 202.900009| s'x 11.859382 | s'y -5.359381 | t'xy 8.713046 
Theta 203.000000| s'x 11.845950 | s'y -5.345950 | t'xy 8.725527 
Theta 203.100006| s'x 11.832413 | s'y -5.332413 | t'xy 8.737904 
Theta 203.199997| s'x 11.818772 | s'y -5.318773 | t'xy 8.750172 
Theta 203.300003| s'x 11.805026 | s'y -5.305026 | t'xy 8.762336 
Theta 203.400009| s'x 11.791175 | s'y -5.291175 | t'xy 8.774392 
Theta 203.500000| s'x 11.777225 | s'y -5.277225 | t'xy 8.786339 
Theta 203.600006| s'x 11.763165 | s'y -5.263165 | t'xy 8.798182 
Theta 203.699997| s'x 11.749005 | s'y -5.249005 | t'xy 8.809915 
Theta 203.800003| s'x 11.734739 | s'y -5.234739 | t'xy 8.821543 
Theta 203.900009| s'x 11.720369 | s'y -5.220369 | t'xy 8.833064 
Theta 204.000000| s'x 11.705899 | s'y -5.205899 | t'xy 8.844475 
Theta 204.100006| s'x 11.691325 | s'y -5.191325 | t'xy 8.855779 
Theta 204.199997| s'x 11.676649 | s'y -5.176649 | t'xy 8.866974 
Theta 204.300003| s'x 11.661867 | s'y -5.161868 | t'xy 8.878063 
Theta 204.400009| s'x 11.646984 | s'y -5.146984 | t'xy 8.889045 
Theta 204.500000| s'x 11.632000 | s'y -5.131999 | t'xy 8.899916 
Theta 204.600006| s'x 11.616911 | s'y -5.116911 | t'xy 8.910680 
Theta 204.699997| s'x 11.601726 | s'y -5.101726 | t'xy 8.921332 
Theta 204.800003| s'x 11.586433 | s'y -5.086433 | t'xy 8.931880 
Theta 204.900009| s'x 11.571040 | s'y -5.071040 | t'xy 8.942318 
Theta 205.000000| s'x 11.555547 | s'y -5.055547 | t'xy 8.952645 
Theta 205.100006| s'x 11.539951 | s'y -5.039951 | t'xy 8.962866 
Theta 205.199997| s'x 11.524256 | s'y -5.024256 | t'xy 8.972975 
Theta 205.300003| s'x 11.508458 | s'y -5.008458 | t'xy 8.982977 
Theta 205.400009| s'x 11.492561 | s'y -4.992562 | t'xy 8.992867 
Theta 205.500000| s'x 11.476564 | s'y -4.976565 | t'xy 9.002648 
Theta 205.600006| s'x 11.460465 | s'y -4.960465 | t'xy 9.012321 
Theta 205.699997| s'x 11.444268 | s'y -4.944268 | t'xy 9.021883 
Theta 205.800003| s'x 11.427969 | s'y -4.927969 | t'xy 9.031336 
Theta 205.900009| s'x 11.411571 | s'y -4.911570 | t'xy 9.040679 
Theta 206.000000| s'x 11.395077 | s'y -4.895076 | t'xy 9.049909 
Theta 206.100006| s'x 11.378479 | s'y -4.878479 | t'xy 9.059031 
Theta 206.199997| s'x 11.361785 | s'y -4.861784 | t'xy 9.068042 
Theta 206.300003| s'x 11.344989 | s'y -4.844989 | t'xy 9.076943 
Theta 206.400009| s'x 11.328095 | s'y -4.828095 | t'xy 9.085734 
Theta 206.500000| s'x 11.311105 | s'y -4.811105 | t'xy 9.094414 
Theta 206.600006| s'x 11.294014 | s'y -4.794014 | t'xy 9.102983 
Theta 206.699997| s'x 11.276830 | s'y -4.776830 | t'xy 9.111440 
Theta 206.800003| s'x 11.259543 | s'y -4.759543 | t'xy 9.119787 
Theta 206.900009| s'x 11.242159 | s'y -4.742159 | t'xy 9.128023 
Theta 207.000000| s'x 11.224680 | s'y -4.724680 | t'xy 9.136147 
Theta 207.100006| s'x 11.207101 | s'y -4.707101 | t'xy 9.144161 
Theta 207.199997| s'x 11.189430 | s'y -4.689430 | t'xy 9.152061 
Theta 207.300003| s'x 11.171658 | s'y -4.671658 | t'xy 9.159852 
Theta 207.400009| s'x 11.153789 | s'y -4.653789 | t'xy 9.167531 
Theta 207.500000| s'x 11.135826 | s'y -4.635826 | t'xy 9.175097 
Theta 207.600006| s'x 11.117764 | s'y -4.617764 | t'xy 9.182553 
Theta 207.699997| s'x 11.099610 | s'y -4.599610 | t'xy 9.189897 
Theta 207.800003| s'x 11.081357 | s'y -4.581357 | t'xy 9.197128 
Theta 207.900009| s'x 11.063011 | s'y -4.563011 | t'xy 9.204247 
Theta 208.000000| s'x 11.044570 | s'y -4.544570 | t'xy 9.211254 
Theta 208.100006| s'x 11.026031 | s'y -4.526031 | t'xy 9.218149 
Theta 208.199997| s'x 11.007401 | s'y -4.507401 | t'xy 9.224931 
Theta 208.300003| s'x 10.988673 | s'y -4.488673 | t'xy 9.231602 
Theta 208.400009| s'x 10.969851 | s'y -4.469851 | t'xy 9.238160 
Theta 208.500000| s'x 10.950940 | s'y -4.450940 | t'xy 9.244604 
Theta 208.600006| s'x 10.931930 | s'y -4.431930 | t'xy 9.250937 
Theta 208.699997| s'x 10.912828 | s'y -4.412828 | t'xy 9.257156 
Theta 208.800003| s'x 10.893632 | s'y -4.393631 | t'xy 9.263264 
Theta 208.900009| s'x 10.874341 | s'y -4.374341 | t'xy 9.269258 
Theta 209.000000| s'x 10.854961 | s'y -4.354961 | t'xy 9.275139 
Theta 209.100006| s'x 10.835485 | s'y -4.335485 | t'xy 9.280907 
Theta 209.199997| s'x 10.815923 | s'y -4.315922 | t'xy 9.286561 
Theta 209.300003| s'x 10.796262 | s'y -4.296262 | t'xy 9.292103 
Theta 209.400009| s'x 10.776509 | s'y -4.276510 | t'xy 9.297532 
Theta 209.500000| s'x 10.756668 | s'y -4.256669 | t'xy 9.302847 
Theta 209.600006| s'x 10.736732 | s'y -4.236733 | t'xy 9.308049 
Theta 209.699997| s'x 10.716709 | s'y -4.216709 | t'xy 9.313138 
Theta 209.800003| s'x 10.696594 | s'y -4.196594 | t'xy 9.318112 
Theta 209.900009| s'x 10.676385 | s'y -4.176385 | t'xy 9.322974 
Theta 210.000000| s'x 10.656089 | s'y -4.156089 | t'xy 9.327723 
Theta 210.100006| s'x 10.635700 | s'y -4.135700 | t'xy 9.332356 
Theta 210.199997| s'x 10.615224 | s'y -4.115223 | t'xy 9.336877 
Theta 210.300003| s'x 10.594654 | s'y -4.094655 | t'xy 9.341285 
Theta 210.400009| s'x 10.573996 | s'y -4.073996 | t'xy 9.345577 
Theta 210.500000| s'x 10.553254 | s'y -4.053254 | t'xy 9.349756 
Theta 210.600006| s'x 10.532417 | s'y -4.032417 | t'xy 9.353822 
Theta 210.699997| s'x 10.511495 | s'y -4.011495 | t'xy 9.357773 
Theta 210.800003| s'x 10.490480 | s'y -3.990481 | t'xy 9.361610 
Theta 210.900009| s'x 10.469378 | s'y -3.969378 | t'xy 9.365334 
Theta 211.000000| s'x 10.448195 | s'y -3.948194 | t'xy 9.368941 
Theta 211.100006| s'x 10.426916 | s'y -3.926916 | t'xy 9.372437 
Theta 211.199997| s'x 10.405554 | s'y -3.905554 | t'xy 9.375817 
Theta 211.300003| s'x 10.384102 | s'y -3.884101 | t'xy 9.379084 
Theta 211.400009| s'x 10.362562 | s'y -3.862562 | t'xy 9.382236 
Theta 211.500000| s'x 10.340939 | s'y -3.840939 | t'xy 9.385274 
Theta 211.600006| s'x 10.319226 | s'y -3.819226 | t'xy 9.388198 
Theta 211.699997| s'x 10.297434 | s'y -3.797434 | t'xy 9.391006 
Theta 211.800003| s'x 10.275549 | s'y -3.775549 | t'xy 9.393701 
Theta 211.900009| s'x 10.253579 | s'y -3.753579 | t'xy 9.396281 
Theta 212.000000| s'x 10.231526 | s'y -3.731526 | t'xy 9.398746 
Theta 212.100006| s'x 10.209386 | s'y -3.709386 | t'xy 9.401098 
Theta 212.199997| s'x 10.187163 | s'y -3.687164 | t'xy 9.403335 
Theta 212.300003| s'x 10.164857 | s'y -3.664857 | t'xy 9.405457 
Theta 212.400009| s'x 10.142463 | s'y -3.642462 | t'xy 9.407464 
Theta 212.500000| s'x 10.119987 | s'y -3.619987 | t'xy 9.409357 
Theta 212.600006| s'x 10.097425 | s'y -3.597425 | t'xy 9.411136 
Theta 212.699997| s'x 10.074783 | s'y -3.574783 | t'xy 9.412799 
Theta 212.800003| s'x 10.052054 | s'y -3.552055 | t'xy 9.414348 
Theta 212.900009| s'x 10.029243 | s'y -3.529243 | t'xy 9.415782 
Theta 213.000000| s'x 10.006355 | s'y -3.506356 | t'xy 9.417101 
Theta 213.100006| s'x 9.983379 | s'y -3.483379 | t'xy 9.418305 
Theta 213.199997| s'x 9.960324 | s'y -3.460324 | t'xy 9.419395 
Theta 213.300003| s'x 9.937184 | s'y -3.437184 | t'xy 9.420371 
Theta 213.400009| s'x 9.913962 | s'y -3.413962 | t'xy 9.421231 
Theta 213.500000| s'x 9.890663 | s'y -3.390663 | t'xy 9.421976 
Theta 213.600006| s'x 9.867282 | s'y -3.367282 | t'xy 9.422607 
Theta 213.699997| s'x 9.843822 | s'y -3.343821 | t'xy 9.423123 
Theta 213.800003| s'x 9.820276 | s'y -3.320276 | t'xy 9.423524 
Theta 213.900009| s'x 9.796652 | s'y -3.296652 | t'xy 9.423810 
Theta 214.000000| s'x 9.772950 | s'y -3.272950 | t'xy 9.423982 
Theta 214.100006| s'x 9.749166 | s'y -3.249166 | t'xy 9.424038 
Theta 214.199997| s'x 9.725309 | s'y -3.225310 | t'xy 9.423980 
Theta 214.300003| s'x 9.701367 | s'y -3.201367 | t'xy 9.423807 
Theta 214.400009| s'x 9.677346 | s'y -3.177347 | t'xy 9.423519 
Theta 214.500000| s'x 9.653251 | s'y -3.153251 | t'xy 9.423117 
Theta 214.600006| s'x 9.629074 | s'y -3.129074 | t'xy 9.422599 
Theta 214.699997| s'x 9.604822 | s'y -3.104822 | t'xy 9.421967 
Theta 214.800003| s'x 9.580493 | s'y -3.080493 | t'xy 9.421220 
Theta 214.900009| s'x 9.556084 | s'y -3.056084 | t'xy 9.420358 
Theta 215.000000| s'x 9.531601 | s'y -3.031601 | t'xy 9.419381 
Theta 215.100006| s'x 9.507038 | s'y -3.007038 | t'xy 9.418289 
Theta 215.199997| s'x 9.482403 | s'y -2.982402 | t'xy 9.417083 
Theta 215.300003| s'x 9.457687 | s'y -2.957687 | t'xy 9.415762 
Theta 215.400009| s'x 9.432897 | s'y -2.932897 | t'xy 9.414327 
Theta 215.500000| s'x 9.408037 | s'y -2.908038 | t'xy 9.412776 
Theta 215.600006| s'x 9.383097 | s'y -2.883096 | t'xy 9.411111 
Theta 215.699997| s'x 9.358084 | s'y -2.858084 | t'xy 9.409331 
Theta 215.800003| s'x 9.332994 | s'y -2.832994 | t'xy 9.407436 
Theta 215.900009| s'x 9.307830 | s'y -2.807830 | t'xy 9.405427 
Theta 216.000000| s'x 9.282595 | s'y -2.782595 | t'xy 9.403304 
Theta 216.100006| s'x 9.257287 | s'y -2.757287 | t'xy 9.401066 
Theta 216.199997| s'x 9.231905 | s'y -2.731905 | t'xy 9.398713 
Theta 216.300003| s'x 9.206448 | s'y -2.706448 | t'xy 9.396246 
Theta 216.400009| s'x 9.180918 | s'y -2.680917 | t'xy 9.393663 
Theta 216.500000| s'x 9.155318 | s'y -2.655318 | t'xy 9.390967 
Theta 216.600006| s'x 9.129643 | s'y -2.629644 | t'xy 9.388157 
Theta 216.699997| s'x 9.103905 | s'y -2.603904 | t'xy 9.385232 
Theta 216.800003| s'x 9.078087 | s'y -2.578087 | t'xy 9.382193 
Theta 216.900009| s'x 9.052198 | s'y -2.552198 | t'xy 9.379039 
Theta 217.000000| s'x 9.026242 | s'y -2.526243 | t'xy 9.375771 
Theta 217.100006| s'x 9.000213 | s'y -2.500213 | t'xy 9.372388 
Theta 217.199997| s'x 8.974117 | s'y -2.474117 | t'xy 9.368892 
Theta 217.300003| s'x 8.947948 | s'y -2.447948 | t'xy 9.365281 
Theta 217.400009| s'x 8.921712 | s'y -2.421712 | t'xy 9.361556 
Theta 217.500000| s'x 8.895408 | s'y -2.395408 | t'xy 9.357718 
Theta 217.600006| s'x 8.869031 | s'y -2.369031 | t'xy 9.353765 
Theta 217.699997| s'x 8.842589 | s'y -2.342589 | t'xy 9.349698 
Theta 217.800003| s'x 8.816075 | s'y -2.316076 | t'xy 9.345517 
Theta 217.900009| s'x 8.789495 | s'y -2.289495 | t'xy 9.341222 
Theta 218.000000| s'x 8.762853 | s'y -2.262853 | t'xy 9.336815 
Theta 218.100006| s'x 8.736137 | s'y -2.236137 | t'xy 9.332292 
Theta 218.199997| s'x 8.709358 | s'y -2.209358 | t'xy 9.327657 
Theta 218.300003| s'x 8.682508 | s'y -2.182509 | t'xy 9.322906 
Theta 218.400009| s'x 8.655593 | s'y -2.155593 | t'xy 9.318043 
Theta 218.500000| s'x 8.628615 | s'y -2.128615 | t'xy 9.313066 
Theta 218.600006| s'x 8.601572 | s'y -2.101572 | t'xy 9.307977 
Theta 218.699997| s'x 8.574464 | s'y -2.074464 | t'xy 9.302773 
Theta 218.800003| s'x 8.547287 | s'y -2.047287 | t'xy 9.297456 
Theta 218.900009| s'x 8.520045 | s'y -2.020045 | t'xy 9.292026 
Theta 219.000000| s'x 8.492743 | s'y -1.992743 | t'xy 9.286482 
Theta 219.100006| s'x 8.465373 | s'y -1.965374 | t'xy 9.280826 
Theta 219.199997| s'x 8.437948 | s'y -1.937948 | t'xy 9.275057 
Theta 219.300003| s'x 8.410451 | s'y -1.910451 | t'xy 9.269174 
Theta 219.400009| s'x 8.382892 | s'y -1.882892 | t'xy 9.263178 
Theta 219.500000| s'x 8.355274 | s'y -1.855274 | t'xy 9.257070 
Theta 219.600006| s'x 8.327590 | s'y -1.827590 | t'xy 9.250848 
Theta 219.699997| s'x 8.299848 | s'y -1.799848 | t'xy 9.244514 
Theta 219.800003| s'x 8.272040 | s'y -1.772040 | t'xy 9.238067 
Theta 219.900009| s'x 8.244175 | s'y -1.744175 | t'xy 9.231508 
Theta 220.000000| s'x 8.216249 | s'y -1.716249 | t'xy 9.224836 
Theta 220.100006| s'x 8.188259 | s'y -1.688259 | t'xy 9.218052 
Theta 220.199997| s'x 8.160213 | s'y -1.660213 | t'xy 9.211156 
Theta 220.300003| s'x 8.132103 | s'y -1.632103 | t'xy 9.204146 
Theta 220.400009| s'x 8.103933 | s'y -1.603933 | t'xy 9.197025 
Theta 220.500000| s'x 8.075712 | s'y -1.575712 | t'xy 9.189794 
Theta 220.600006| s'x 8.047425 | s'y -1.547425 | t'xy 9.182448 
Theta 220.699997| s'x 8.019083 | s'y -1.519083 | t'xy 9.174993 
Theta 220.800003| s'x 7.990679 | s'y -1.490679 | t'xy 9.167423 
Theta 220.900009| s'x 7.962217 | s'y -1.462217 | t'xy 9.159742 
Theta 221.000000| s'x 7.933702 | s'y -1.433701 | t'xy 9.151951 
Theta 221.100006| s'x 7.905125 | s'y -1.405125 | t'xy 9.144047 
Theta 221.199997| s'x 7.876500 | s'y -1.376500 | t'xy 9.136034 
Theta 221.300003| s'x 7.847810 | s'y -1.347810 | t'xy 9.127907 
